Usage_kWh,Lagging_Current_Reactive.Power_kVarh,Leading_Current_Reactive_Power_kVarh,CO2(tCO2),Lagging_Current_Power_Factor,Leading_Current_Power_Factor,hour,month,is_weekend,Load_Type_enc
4.1,3.35,0.14,0.0,77.21,99.94,1,12,0,0
4.18,3.42,0.11,0.0,77.4,99.97,1,12,0,0
4.14,3.71,0.0,0.0,74.15,100.0,2,12,0,0
4.18,3.56,0.04,0.0,76.13,100.0,2,12,0,0
4.18,3.6,0.04,0.0,75.46,100.0,2,12,0,0
4.18,3.71,0.04,0.0,75.03,100.0,2,12,0,0
4.14,3.49,0.07,0.0,76.76,99.99,3,12,0,0
3.6,2.84,0.04,0.0,78.51,99.99,3,12,0,0
3.42,2.34,0.11,0.0,82.53,99.95,3,12,0,0
3.42,2.38,0.07,0.0,82.08,99.98,3,12,0,0
3.42,2.3,0.14,0.0,82.67,99.91,4,12,0,0
3.42,2.23,0.14,0.0,83.77,99.92,4,12,0,0
3.53,2.56,0.11,0.0,82.31,99.96,4,12,0,0
3.53,3.13,0.0,0.0,80.05,100.0,4,12,0,0
3.53,2.48,0.07,0.0,81.83,99.98,5,12,0,0
3.53,2.34,0.14,0.0,82.83,99.92,5,12,0,0
3.53,2.3,0.14,0.0,82.67,99.91,5,12,0,0
3.6,3.2,0.11,0.0,78.31,99.96,5,12,0,0
3.6,3.31,0.11,0.0,78.11,99.96,6,12,0,0
3.6,2.45,0.25,0.0,82.67,99.76,6,12,0,0
3.38,2.2,0.22,0.0,83.81,99.79,6,12,0,0
3.35,2.2,0.14,0.0,83.59,99.91,6,12,0,0
3.35,2.12,0.22,0.0,84.21,99.78,7,12,0,0
3.35,2.12,0.18,0.0,83.98,99.85,7,12,0,0
3.42,2.23,0.14,0.0,83.77,99.92,7,12,0,0
5.58,2.84,0.29,0.0,89.12,99.87,7,12,0,0
7.27,2.3,0.4,0.0,95.34,99.85,8,12,0,0
38.38,28.44,0.14,0.02,80.35,100.0,8,12,0,0
66.42,56.81,0.0,0.03,78.86,100.0,8,12,0,0
66.42,47.45,0.0,0.03,81.37,100.0,8,12,0,0
77.72,30.28,0.0,0.03,90.96,100.0,9,12,0,2
77.72,43.06,0.0,0.04,87.62,100.0,9,12,0,2
74.59,40.14,0.0,0.04,88.85,100.0,9,12,0,2
74.59,37.98,0.0,0.03,89.11,100.0,10,12,0,2
63.04,28.3,0.0,0.03,91.23,100.0,10,12,0,1
63.04,21.67,0.0,0.03,93.81,100.0,10,12,0,1
62.96,27.9,0.0,0.03,91.43,100.0,10,12,0,1
60.05,28.69,0.0,0.03,92.21,100.0,11,12,0,1
62.96,25.24,0.0,0.03,92.19,100.0,11,12,0,1
64.73,22.97,0.0,0.03,93.15,100.0,11,12,0,1
60.05,28.91,0.0,0.03,91.31,100.0,11,12,0,1
58.82,30.82,0.4,0.03,90.98,100.0,12,12,0,1
52.45,23.04,3.82,0.02,91.56,99.74,13,12,0,2
62.46,35.03,0.0,0.03,88.75,100.0,13,12,0,2
62.53,29.23,0.0,0.03,90.59,100.0,13,12,0,2
67.18,30.67,0.0,0.03,89.76,100.0,14,12,0,2
67.18,25.63,0.0,0.03,93.43,100.0,14,12,0,2
68.0,44.86,0.0,0.05,93.0,100.0,14,12,0,2
79.45,36.43,0.0,0.05,93.9,100.0,14,12,0,2
99.5,32.51,0.0,0.04,92.55,100.0,15,12,0,2
106.27,55.62,0.0,0.05,90.41,100.0,15,12,0,2
106.27,49.86,0.0,0.05,91.63,100.0,16,12,0,2
106.27,44.1,0.0,0.05,92.36,100.0,16,12,0,2
101.02,45.29,0.0,0.04,89.96,100.0,16,12,0,2
101.02,41.83,0.0,0.04,91.46,100.0,17,12,0,2
7.16,0.0,10.01,0.0,100.0,58.18,18,12,0,1
5.65,0.0,14.9,0.0,100.0,35.07,18,12,0,1
5.58,0.0,21.67,0.0,100.0,25.23,18,12,0,1
5.0,0.0,21.64,0.0,100.0,22.51,19,12,0,1
4.5,0.0,21.53,0.0,100.0,20.46,19,12,0,1
4.43,0.0,21.56,0.0,100.0,19.95,19,12,0,1
4.43,0.0,21.6,0.0,100.0,20.09,19,12,0,1
4.39,0.0,21.78,0.0,100.0,19.76,20,12,0,1
4.39,0.0,21.74,0.0,100.0,19.97,20,12,0,2
4.39,0.0,21.85,0.0,100.0,19.57,20,12,0,2
4.39,0.0,21.71,0.0,100.0,19.82,20,12,0,2
4.39,0.0,21.53,0.0,100.0,20.15,21,12,0,2
4.39,0.0,21.42,0.0,100.0,20.08,21,12,0,2
4.39,0.0,21.6,0.0,100.0,20.22,21,12,0,2
4.39,0.0,21.6,0.0,100.0,19.92,21,12,0,2
4.39,0.0,21.31,0.0,100.0,20.18,22,12,0,2
4.39,3.46,0.4,0.0,77.55,99.56,22,12,0,1
4.39,3.74,0.0,0.0,81.08,100.0,22,12,0,1
4.25,3.67,0.0,0.0,81.44,100.0,22,12,0,1
4.14,3.64,0.04,0.0,75.1,100.0,23,12,0,1
4.14,3.38,0.11,0.0,77.46,99.96,23,12,0,0
4.14,3.06,0.29,0.0,80.42,99.76,23,12,0,0
4.14,3.17,0.22,0.0,79.11,99.86,23,12,0,0
4.14,2.45,0.54,0.0,84.8,99.06,0,12,0,0
4.14,3.35,0.11,0.0,77.74,99.96,0,12,0,0
4.14,3.42,0.11,0.0,77.1,99.96,0,12,0,0
4.14,3.46,0.07,0.0,76.73,99.99,0,12,0,0
4.14,3.49,0.04,0.0,76.99,100.0,1,12,0,0
4.14,3.56,0.04,0.0,75.82,100.0,1,12,0,0
4.18,3.46,0.07,0.0,76.73,99.99,1,12,0,0
4.18,3.46,0.07,0.0,77.03,99.99,1,12,0,0
4.18,3.38,0.11,0.0,77.76,99.97,2,12,0,0
4.18,3.35,0.0,0.0,82.71,100.0,2,12,0,0
4.18,3.42,0.04,0.0,83.84,100.0,2,12,0,0
4.14,3.35,0.07,0.0,77.74,99.99,2,12,0,0
4.14,3.42,0.11,0.0,77.1,99.96,3,12,0,0
4.14,3.46,0.07,0.0,76.42,99.99,3,12,0,0
4.1,3.6,0.04,0.0,76.3,100.0,3,12,0,0
3.82,3.02,0.07,0.0,78.45,99.98,3,12,0,0
3.49,2.41,0.07,0.0,82.29,99.98,4,12,0,0
3.49,2.41,0.04,0.0,81.74,99.99,4,12,0,0
3.42,2.48,0.04,0.0,80.96,99.99,4,12,0,0
3.42,2.38,0.11,0.0,82.62,99.95,4,12,0,0
3.42,2.3,0.11,0.0,82.67,99.95,5,12,0,0
3.42,2.38,0.04,0.0,82.08,99.99,5,12,0,0
3.42,2.3,0.11,0.0,82.67,99.95,5,12,0,0
3.42,2.23,0.18,0.0,83.77,99.86,5,12,0,0
3.42,2.2,0.25,0.0,84.1,99.73,6,12,0,0
3.96,2.77,0.0,0.0,82.67,100.0,6,12,0,0
4.07,2.92,0.0,0.0,81.98,100.0,6,12,0,0
4.1,2.95,0.14,0.0,80.19,99.94,6,12,0,0
4.1,3.13,0.14,0.0,79.49,99.94,7,12,0,0
4.1,2.81,0.29,0.0,82.49,99.75,7,12,0,0
4.1,2.84,0.29,0.0,82.01,99.75,7,12,0,0
5.76,2.92,0.32,0.0,89.19,99.85,7,12,0,0
6.23,2.66,0.5,0.0,91.97,99.68,8,12,0,0
36.14,25.45,0.14,0.02,81.76,100.0,8,12,0,0
59.54,51.95,0.0,0.03,80.63,100.0,8,12,0,0
63.86,36.25,0.0,0.03,85.41,100.0,8,12,0,0
65.23,42.88,0.0,0.04,87.47,100.0,9,12,0,2
65.23,32.65,0.0,0.03,89.42,100.0,9,12,0,2
65.23,37.66,0.0,0.03,87.86,100.0,9,12,0,2
65.23,26.89,0.0,0.03,91.54,100.0,10,12,0,2
63.68,25.74,0.0,0.03,92.17,100.0,10,12,0,1
63.68,31.46,0.0,0.03,91.3,100.0,10,12,0,1
70.42,27.65,0.0,0.03,91.73,100.0,10,12,0,1
83.09,43.96,0.0,0.04,88.39,100.0,11,12,0,1
101.99,47.02,0.0,0.05,92.06,100.0,11,12,0,1
101.99,52.09,0.0,0.05,91.11,100.0,11,12,0,1
101.99,48.56,0.0,0.05,90.29,100.0,12,12,0,1
6.98,0.0,20.52,0.0,100.0,32.2,13,12,0,2
89.86,53.03,0.0,0.05,91.01,100.0,13,12,0,2
98.03,36.76,0.0,0.04,92.56,100.0,13,12,0,2
105.48,51.37,0.0,0.04,88.58,100.0,14,12,0,2
101.38,48.85,0.0,0.05,92.24,100.0,14,12,0,2
105.48,45.58,0.0,0.05,91.8,100.0,14,12,0,2
105.48,39.92,0.0,0.05,93.05,100.0,15,12,0,2
68.0,31.07,0.0,0.03,89.6,100.0,16,12,0,2
40.5,4.21,0.83,0.02,99.46,99.98,17,12,0,1
31.68,0.04,4.39,0.01,100.0,99.05,17,12,0,1
26.82,1.73,4.21,0.01,99.79,98.79,18,12,0,1
5.98,0.0,11.74,0.0,100.0,45.39,18,12,0,1
5.54,0.0,15.08,0.0,100.0,34.1,18,12,0,1
5.47,0.0,22.21,0.0,100.0,24.2,18,12,0,1
5.47,0.0,22.21,0.0,100.0,23.79,19,12,0,1
5.47,0.0,22.14,0.0,100.0,23.99,19,12,0,1
5.44,0.0,22.21,0.0,100.0,23.91,19,12,0,1
5.4,0.0,22.28,0.0,100.0,23.56,19,12,0,1
5.36,0.0,22.36,0.0,100.0,23.19,20,12,0,1
5.36,0.0,22.25,0.0,100.0,23.42,20,12,0,2
5.36,0.0,22.32,0.0,100.0,23.23,20,12,0,2
5.4,0.0,22.18,0.0,100.0,23.82,20,12,0,2
5.4,0.0,22.21,0.0,100.0,23.63,21,12,0,2
5.4,0.0,22.1,0.0,100.0,23.74,21,12,0,2
5.04,0.0,21.96,0.0,100.0,22.37,21,12,0,2
4.39,0.0,21.96,0.0,100.0,19.0,21,12,0,2
4.25,0.0,21.38,0.0,100.0,20.11,22,12,0,2
4.03,2.99,0.58,0.0,80.31,98.98,22,12,0,1
4.03,2.99,0.32,0.0,80.31,99.69,22,12,0,1
4.03,2.95,0.36,0.0,80.19,99.59,22,12,0,1
4.03,2.84,0.36,0.0,82.01,99.61,23,12,0,1
3.96,2.74,0.32,0.0,81.75,99.66,0,12,0,0
4.0,2.66,0.4,0.0,83.46,99.51,0,12,0,0
4.0,2.77,0.36,0.0,82.41,99.6,0,12,0,0
4.0,2.74,0.4,0.0,82.5,99.5,0,12,0,0
4.0,2.77,0.4,0.0,82.21,99.5,1,12,0,0
4.0,2.84,0.32,0.0,81.54,99.68,1,12,0,0
4.0,3.02,0.25,0.0,80.52,99.81,1,12,0,0
4.07,2.84,0.36,0.0,81.54,99.6,1,12,0,0
4.1,2.92,0.32,0.0,81.25,99.69,2,12,0,0
4.1,2.84,0.18,0.0,84.19,99.92,2,12,0,0
4.1,2.74,0.0,0.0,88.4,100.0,2,12,0,0
4.1,3.02,0.25,0.0,80.52,99.81,2,12,0,0
4.1,3.13,0.22,0.0,78.75,99.85,3,12,0,0
4.1,3.2,0.22,0.0,78.83,99.86,3,12,0,0
4.03,3.17,0.22,0.0,78.6,99.85,3,12,0,0
4.03,3.13,0.18,0.0,79.49,99.9,3,12,0,0
3.46,2.27,0.18,0.0,82.47,99.85,4,12,0,0
3.38,2.23,0.22,0.0,83.24,99.79,4,12,0,0
3.35,2.23,0.22,0.0,84.05,99.8,4,12,0,0
3.35,2.3,0.14,0.0,82.67,99.91,4,12,0,0
3.38,2.27,0.14,0.0,82.78,99.91,5,12,0,0
3.38,2.3,0.14,0.0,82.44,99.91,5,12,0,0
3.38,2.34,0.07,0.0,82.22,99.98,5,12,0,0
3.38,2.23,0.22,0.0,83.47,99.79,5,12,0,0
3.38,2.59,0.07,0.0,83.43,99.98,6,12,0,0
3.67,2.34,0.14,0.0,84.32,99.93,6,12,0,0
3.92,2.09,0.32,0.0,84.84,99.55,6,12,0,0
3.96,2.84,0.29,0.0,81.54,99.74,6,12,0,0
4.0,2.84,0.32,0.0,81.74,99.69,7,12,0,0
4.03,2.7,0.36,0.0,82.62,99.59,7,12,0,0
4.18,2.59,0.4,0.0,85.0,99.55,7,12,0,0
4.79,2.45,0.54,0.0,89.03,99.37,7,12,0,0
5.87,2.41,0.58,0.0,92.51,99.52,8,12,0,0
39.49,26.78,0.11,0.02,82.76,100.0,8,12,0,0
63.14,47.16,0.0,0.03,81.76,100.0,8,12,0,0
64.37,28.98,0.0,0.03,91.13,100.0,9,12,0,2
64.37,28.91,0.0,0.03,91.22,100.0,9,12,0,2
64.37,44.57,0.0,0.04,88.14,100.0,9,12,0,2
68.72,37.12,0.0,0.03,88.66,100.0,10,12,0,2
71.14,23.54,0.0,0.03,92.82,100.0,10,12,0,1
71.14,32.33,0.0,0.03,90.49,100.0,10,12,0,1
68.72,36.22,0.0,0.03,90.17,100.0,10,12,0,1
68.72,43.7,0.0,0.04,87.11,100.0,11,12,0,1
71.46,29.63,0.0,0.03,90.85,100.0,11,12,0,1
71.06,26.32,0.0,0.03,92.27,100.0,11,12,0,1
64.4,35.5,0.0,0.03,89.56,100.0,11,12,0,1
63.0,35.03,0.18,0.03,89.69,100.0,12,12,0,1
7.67,0.0,21.06,0.0,100.0,30.15,13,12,0,2
63.07,27.43,0.0,0.03,91.7,100.0,13,12,0,2
63.5,31.25,0.0,0.03,91.63,100.0,13,12,0,2
71.5,37.15,0.0,0.04,90.04,100.0,14,12,0,2
73.4,29.52,0.0,0.03,90.68,100.0,14,12,0,2
73.4,41.76,0.0,0.04,88.26,100.0,14,12,0,2
64.44,35.28,0.0,0.03,90.13,100.0,14,12,0,2
64.44,30.56,0.0,0.03,90.35,100.0,15,12,0,2
60.59,26.46,0.0,0.03,91.56,100.0,15,12,0,2
60.26,26.68,0.0,0.03,91.09,100.0,15,12,0,2
60.08,25.6,0.0,0.03,92.12,100.0,15,12,0,2
58.9,23.58,0.0,0.03,92.39,100.0,16,12,0,2
58.68,26.57,0.0,0.03,91.46,100.0,16,12,0,2
57.56,27.11,0.0,0.03,90.78,100.0,16,12,0,2
58.07,25.09,0.0,0.03,91.67,100.0,16,12,0,2
57.56,15.48,0.0,0.02,94.88,100.0,17,12,0,2
46.51,21.89,0.0,0.03,93.57,100.0,17,12,0,1
41.51,5.65,0.07,0.02,99.07,100.0,17,12,0,1
41.22,5.08,0.0,0.02,99.26,100.0,17,12,0,1
24.8,2.84,4.79,0.01,99.35,98.19,18,12,0,1
5.44,0.0,11.63,0.0,100.0,42.37,18,12,0,1
5.29,0.0,15.26,0.0,100.0,32.14,18,12,0,1
5.29,0.0,22.14,0.0,100.0,23.24,18,12,0,1
5.29,0.0,22.14,0.0,100.0,23.24,19,12,0,1
5.29,0.0,22.21,0.0,100.0,23.17,19,12,0,1
4.18,0.0,22.25,0.0,100.0,18.46,19,12,0,1
4.1,0.0,22.14,0.0,100.0,18.08,19,12,0,1
4.1,0.0,22.07,0.0,100.0,18.26,20,12,0,1
4.1,0.0,22.1,0.0,100.0,18.11,20,12,0,2
4.1,0.0,22.1,0.0,100.0,18.58,20,12,0,2
4.1,0.0,22.03,0.0,100.0,18.3,20,12,0,2
4.14,0.0,21.89,0.0,100.0,18.41,21,12,0,2
4.14,0.0,21.89,0.0,100.0,18.58,21,12,0,2
4.14,0.0,21.78,0.0,100.0,18.67,21,12,0,2
4.14,0.0,21.82,0.0,100.0,18.94,21,12,0,2
4.14,0.0,21.28,0.0,100.0,19.27,22,12,0,2
4.18,2.88,0.65,0.0,80.07,98.6,22,12,0,1
4.18,3.02,0.25,0.0,78.68,99.79,22,12,0,1
4.07,2.95,0.07,0.0,84.39,99.99,22,12,0,1
4.07,2.63,0.0,0.0,88.66,100.0,23,12,0,1
3.89,2.59,0.43,0.0,82.97,99.38,23,12,0,0
3.85,2.74,0.4,0.0,81.96,99.48,0,12,0,0
3.89,2.92,0.29,0.0,79.98,99.72,0,12,0,0
3.89,3.06,0.22,0.0,78.28,99.84,0,12,0,0
3.89,2.99,0.22,0.0,79.29,99.84,0,12,0,0
3.89,3.06,0.22,0.0,78.6,99.84,1,12,0,0
3.89,3.13,0.18,0.0,78.45,99.9,1,12,0,0
3.89,3.1,0.18,0.0,78.2,99.89,1,12,0,0
3.89,3.24,0.14,0.0,76.84,99.94,1,12,0,0
3.89,3.17,0.14,0.0,77.52,99.94,2,12,0,0
3.92,3.17,0.11,0.0,77.76,99.96,2,12,0,0
3.92,3.24,0.14,0.0,77.08,99.94,2,12,0,0
3.92,3.31,0.07,0.0,76.41,99.98,2,12,0,0
3.96,3.49,0.04,0.0,75.02,99.99,3,12,0,0
3.96,3.42,0.0,0.0,81.38,100.0,3,12,0,0
3.96,3.46,0.0,0.0,79.28,100.0,3,12,0,0
3.28,2.34,0.11,0.0,81.07,99.94,3,12,0,0
3.24,2.41,0.0,0.0,80.59,100.0,4,12,0,0
3.24,2.45,0.04,0.0,79.76,99.99,4,12,0,0
3.28,2.45,0.0,0.0,79.76,100.0,4,12,0,0
3.28,2.41,0.04,0.0,80.59,99.99,4,12,0,0
3.28,2.41,0.04,0.0,80.59,99.99,5,12,0,0
3.28,2.34,0.07,0.0,81.41,99.98,5,12,0,0
3.24,2.3,0.07,0.0,81.2,99.98,5,12,0,0
3.24,2.34,0.04,0.0,81.07,99.99,5,12,0,0
3.24,2.27,0.07,0.0,81.56,99.98,6,12,0,0
3.67,2.92,0.14,0.0,78.25,99.93,6,12,0,0
3.89,3.35,0.07,0.0,76.35,99.98,6,12,0,0
3.89,3.46,0.04,0.0,74.97,99.99,6,12,0,0
3.89,3.49,0.0,0.0,74.43,100.0,7,12,0,0
3.89,2.88,0.11,0.0,78.67,99.96,7,12,0,0
3.89,2.12,0.22,0.0,83.12,99.76,7,12,0,0
5.44,2.52,0.04,0.0,90.74,100.0,7,12,0,0
6.77,2.48,0.07,0.0,93.9,99.99,8,12,0,0
28.8,18.68,0.18,0.01,83.9,100.0,8,12,0,0
54.22,39.56,0.0,0.02,80.78,100.0,8,12,0,0
54.22,33.26,0.0,0.03,86.14,100.0,8,12,0,0
51.59,21.96,0.0,0.03,93.14,100.0,9,12,0,2
53.14,13.64,0.0,0.02,96.68,100.0,10,12,0,2
56.2,28.3,0.0,0.03,92.04,100.0,10,12,0,1
58.54,17.17,0.0,0.02,95.16,100.0,10,12,0,1
66.64,22.82,0.0,0.03,93.17,100.0,10,12,0,1
65.59,37.01,0.0,0.03,89.22,100.0,11,12,0,1
65.59,32.72,0.0,0.03,90.06,100.0,11,12,0,1
65.59,30.49,0.0,0.03,90.68,100.0,11,12,0,1
58.9,23.98,0.0,0.03,92.38,100.0,11,12,0,1
57.85,27.86,1.62,0.03,90.4,99.96,12,12,0,1
8.35,0.0,20.56,0.0,100.0,33.05,13,12,0,2
39.74,13.36,6.01,0.02,94.79,98.88,13,12,0,2
56.34,26.28,0.0,0.03,91.09,100.0,13,12,0,2
58.03,32.33,0.0,0.03,89.25,100.0,13,12,0,2
60.34,25.16,0.0,0.03,91.31,100.0,14,12,0,2
60.34,31.9,0.0,0.03,90.91,100.0,14,12,0,2
60.34,26.5,0.0,0.03,91.56,100.0,14,12,0,2
67.68,25.31,0.0,0.03,91.59,100.0,14,12,0,2
60.34,34.45,0.0,0.03,89.22,100.0,15,12,0,2
65.48,33.34,0.0,0.03,89.71,100.0,15,12,0,2
65.48,23.65,0.0,0.03,92.67,100.0,15,12,0,2
65.48,31.43,0.0,0.03,90.15,100.0,15,12,0,2
63.0,31.64,0.0,0.03,89.36,100.0,16,12,0,2
63.32,34.34,0.0,0.03,89.71,100.0,16,12,0,2
63.0,21.2,0.0,0.03,94.23,100.0,16,12,0,2
62.32,24.12,0.0,0.03,93.45,100.0,16,12,0,2
59.69,24.55,0.0,0.03,93.04,100.0,17,12,0,2
52.78,18.86,0.0,0.02,94.17,100.0,17,12,0,1
45.86,10.55,0.07,0.02,97.45,100.0,17,12,0,1
8.21,0.0,14.0,0.0,100.0,50.59,18,12,0,1
5.62,0.0,10.58,0.0,100.0,46.19,18,12,0,1
5.54,0.0,14.0,0.0,100.0,35.99,18,12,0,1
5.54,0.0,21.02,0.0,100.0,25.83,18,12,0,1
5.54,0.0,21.02,0.0,100.0,25.49,19,12,0,1
5.54,0.0,21.1,0.0,100.0,25.4,19,12,0,1
5.54,0.0,21.06,0.0,100.0,25.31,19,12,0,1
5.51,0.0,21.17,0.0,100.0,25.02,19,12,0,1
5.47,0.0,21.24,0.0,100.0,25.24,20,12,0,1
5.47,0.0,21.2,0.0,100.0,24.98,20,12,0,2
5.47,0.0,21.35,0.0,100.0,24.69,20,12,0,2
5.47,0.0,21.28,0.0,100.0,24.9,20,12,0,2
5.44,0.0,21.35,0.0,100.0,24.69,21,12,0,2
5.44,0.0,21.46,0.0,100.0,25.0,21,12,0,2
5.44,0.0,21.56,0.0,100.0,24.3,21,12,0,2
5.44,0.0,21.6,0.0,100.0,24.42,21,12,0,2
5.4,0.0,20.95,0.0,100.0,25.13,22,12,0,2
5.26,3.2,0.4,0.0,85.08,99.7,22,12,0,1
5.18,3.31,0.0,0.0,84.64,100.0,22,12,0,1
5.15,3.06,0.0,0.0,85.97,100.0,22,12,0,1
5.15,3.02,0.0,0.0,86.26,100.0,23,12,0,1
4.0,2.16,0.25,0.0,83.75,99.72,0,12,1,0
4.0,2.88,0.32,0.0,81.15,99.68,0,12,1,0
4.0,3.13,0.18,0.0,78.75,99.9,0,12,1,0
4.0,3.13,0.22,0.0,78.75,99.85,0,12,1,0
4.0,3.2,0.25,0.0,78.83,99.81,1,12,1,0
4.03,3.06,0.25,0.0,79.13,99.8,1,12,1,0
4.03,3.2,0.14,0.0,78.31,99.94,1,12,1,0
4.03,3.17,0.18,0.0,78.6,99.9,1,12,1,0
4.03,3.17,0.22,0.0,78.07,99.85,2,12,1,0
4.03,3.13,0.22,0.0,79.27,99.85,2,12,1,0
3.96,3.24,0.18,0.0,78.24,99.9,2,12,1,0
3.82,2.84,0.04,0.0,79.09,99.99,2,12,1,0
3.82,2.27,0.14,0.0,82.47,99.91,3,12,1,0
3.67,2.84,0.07,0.0,80.25,99.98,3,12,1,0
3.42,3.24,0.0,0.0,78.24,100.0,3,12,1,0
3.42,2.41,0.07,0.0,81.74,99.98,3,12,1,0
3.38,2.41,0.04,0.0,81.42,99.99,4,12,1,0
3.38,2.34,0.14,0.0,81.66,99.91,4,12,1,0
3.38,2.3,0.11,0.0,82.67,99.95,4,12,1,0
3.38,2.34,0.11,0.0,81.98,99.95,4,12,1,0
3.38,2.41,0.07,0.0,81.42,99.98,5,12,1,0
3.42,2.41,0.04,0.0,81.74,99.99,5,12,1,0
3.96,3.31,0.11,0.0,76.73,99.96,5,12,1,0
4.0,3.38,0.11,0.0,76.93,99.96,5,12,1,0
4.0,3.49,0.04,0.0,75.91,100.0,6,12,1,0
4.0,3.24,0.11,0.0,77.71,99.96,6,12,1,0
3.38,2.52,0.0,0.0,80.17,100.0,6,12,1,0
3.35,2.52,0.0,0.0,79.91,100.0,6,12,1,0
3.35,2.63,0.04,0.0,78.66,99.99,7,12,1,0
3.35,2.45,0.0,0.0,80.38,100.0,7,12,1,0
3.35,3.31,0.0,0.0,75.83,100.0,7,12,1,0
3.35,3.53,0.0,0.0,75.22,100.0,7,12,1,0
3.35,2.34,0.11,0.0,81.98,99.95,8,12,1,0
3.35,2.16,0.18,0.0,83.75,99.85,8,12,1,0
3.35,2.16,0.25,0.0,83.21,99.7,8,12,1,0
3.38,0.9,4.03,0.0,96.63,64.26,8,12,1,0
3.82,0.0,18.22,0.0,100.0,20.52,9,12,1,0
4.28,0.0,21.64,0.0,100.0,19.4,9,12,1,0
4.28,0.0,21.42,0.0,100.0,19.59,9,12,1,0
4.28,0.0,21.1,0.0,100.0,20.06,9,12,1,0
4.21,0.0,19.58,0.0,100.0,21.02,10,12,1,0
3.6,0.0,13.79,0.0,100.0,25.26,10,12,1,0
3.6,0.0,13.97,0.0,100.0,24.95,10,12,1,0
3.6,0.0,13.9,0.0,100.0,25.07,10,12,1,0
3.6,0.0,13.82,0.0,100.0,25.21,11,12,1,0
3.6,0.0,13.93,0.0,100.0,25.02,11,12,1,0
3.6,0.0,13.9,0.0,100.0,25.07,11,12,1,0
3.6,0.0,13.82,0.0,100.0,25.21,11,12,1,0
3.6,0.0,13.68,0.0,100.0,25.45,12,12,1,0
3.71,0.0,13.54,0.0,100.0,26.43,12,12,1,0
3.71,0.0,20.27,0.0,100.0,21.17,12,12,1,0
4.1,0.0,16.99,0.0,100.0,23.46,12,12,1,0
4.25,0.0,13.32,0.0,100.0,26.83,13,12,1,0
4.25,0.0,20.52,0.0,100.0,20.42,13,12,1,0
4.25,0.0,21.06,0.0,100.0,19.78,13,12,1,0
4.25,0.0,21.28,0.0,100.0,19.59,13,12,1,0
4.21,0.0,21.24,0.0,100.0,19.44,14,12,1,0
3.67,0.0,15.19,0.0,100.0,23.48,14,12,1,0
3.53,0.0,14.26,0.0,100.0,23.58,14,12,1,0
3.53,0.0,14.22,0.0,100.0,23.84,14,12,1,0
3.53,0.0,14.15,0.0,100.0,24.21,15,12,1,0
3.53,0.0,14.04,0.0,100.0,24.58,15,12,1,0
3.56,0.0,14.15,0.0,100.0,24.21,15,12,1,0
3.56,0.0,14.15,0.0,100.0,24.4,15,12,1,0
3.53,0.0,14.11,0.0,100.0,24.46,16,12,1,0
3.56,0.0,14.15,0.0,100.0,23.95,16,12,1,0
3.56,0.0,14.11,0.0,100.0,24.27,16,12,1,0
3.56,0.0,14.08,0.0,100.0,24.51,16,12,1,0
4.46,0.0,20.16,0.0,100.0,22.61,17,12,1,0
4.46,0.0,20.95,0.0,100.0,25.13,17,12,1,0
4.46,0.0,20.99,0.0,100.0,20.78,17,12,1,0
4.28,0.0,21.1,0.0,100.0,19.88,17,12,1,0
4.07,0.0,14.4,0.0,100.0,27.2,18,12,1,0
3.67,0.0,8.86,0.0,100.0,38.27,18,12,1,0
3.67,0.0,13.9,0.0,100.0,25.53,18,12,1,0
3.71,0.0,13.82,0.0,100.0,25.93,19,12,1,0
3.71,0.0,13.82,0.0,100.0,26.12,19,12,1,0
3.71,0.0,13.82,0.0,100.0,25.93,19,12,1,0
3.71,0.0,13.9,0.0,100.0,25.98,19,12,1,0
3.67,0.0,13.86,0.0,100.0,25.6,20,12,1,0
3.67,0.0,14.0,0.0,100.0,25.36,20,12,1,0
3.67,0.0,13.97,0.0,100.0,25.41,20,12,1,0
3.67,0.0,13.93,0.0,100.0,25.48,20,12,1,0
4.18,0.0,18.11,0.0,100.0,22.49,21,12,1,0
3.46,2.3,0.29,0.0,83.28,99.65,22,12,1,0
3.42,2.52,0.07,0.0,80.17,99.98,22,12,1,0
3.38,2.52,0.0,0.0,80.51,100.0,22,12,1,0
3.38,2.52,0.04,0.0,80.17,99.99,23,12,1,0
3.35,2.3,0.14,0.0,82.44,99.91,23,12,1,0
3.35,2.12,0.29,0.0,84.21,99.62,23,12,1,0
3.31,2.12,0.32,0.0,84.21,99.54,23,12,1,0
3.31,2.77,0.22,0.0,80.66,99.83,0,12,1,0
3.35,2.23,0.14,0.0,82.93,99.91,0,12,1,0
3.42,2.38,0.11,0.0,81.52,99.95,0,12,1,0
3.42,2.56,0.04,0.0,80.06,99.99,0,12,1,0
4.14,3.71,0.0,0.0,79.9,100.0,1,12,1,0
4.14,3.85,0.0,0.0,78.81,100.0,1,12,1,0
4.14,4.0,0.0,0.0,71.92,100.0,1,12,1,0
4.07,4.1,0.0,0.0,70.45,100.0,1,12,1,0
3.49,2.95,0.0,0.0,76.37,100.0,2,12,1,0
3.49,2.74,0.0,0.0,78.4,100.0,2,12,1,0
3.46,2.74,0.0,0.0,78.66,100.0,2,12,1,0
3.46,2.77,0.0,0.0,77.71,100.0,2,12,1,0
3.42,2.99,0.0,0.0,75.28,100.0,3,12,1,0
